Column1,Column2,Column3
0.16508233333333333,0.25708133333333333,0.2914787333333333
0.2253482,0.18774453333333332,0.2674102666666666
0.20581266666666664,0.11467920000000001,0.2970106666666667
0.1899422666666667,0.29401273333333333,0.15367693333333335
0.3370787333333334,0.06941226666666665,0.08221120000000001
0.057544800000000014,0.041810400000000005,0.10914173333333334
0.10654200000000001,0.2340748666666667,0.20794346666666666
0.1984722,0.31400480000000003,0.24233913333333332
0.1608686,0.1568036,0.3140042
0.16740066666666664,0.061135133333333334,0.17000066666666666
0.17660099999999998,0.2365344666666667,0.27400019999999997
0.09840166666666667,0.11333373333333334,0.08746866666666667
0.1476014,0.2480668,0.36640046666666665
0.09893360000000001,0.11393393333333333,0.11046700000000001
0.19320066666666666,0.2447336,0.37853386666666666
0.054534400000000004,0.11513393333333334,0.12786693333333335
0.16673500000000002,0.15313433333333334,0.38733419999999996
0.048601066666666665,0.07640019999999999,0.1296672
0.111667,0.2831338,0.3904008666666667
0.1904668,0.050733999999999994,0.12160026666666666
0.1529344,0.20800000000000002,0.3643340666666666
0.197467,0.18133346666666667,0.10593406666666666
0.1543342,0.14126753333333336,0.374
0.17753413333333334,0.0851342,0.114
0.15200000000000002,0.2678672,0.34560026666666666
0.18406706666666667,0.09086693333333334,0.10293440000000001
0.04753513333333334,0.2390678,0.39933346666666664
0.15606766666666666,0.1998012,0.127
0.1729336,0.2587338,0.39480106666666664
0.2800007333333333,0.06866773333333334,0.11106793333333333
0.22460133333333332,0.2699341333333333,0.2078028
0.29260273333333336,0.3266011333333333,0.16333666666666666
0.16833593333333333,0.23100286666666667,0.31647040000000004
0.26867100000000005,0.3090046,0.166005
0.2570034666666667,0.25740379999999996,0.3296055333333333
0.15133706666666666,0.3282038,0.0868068
0.15120466666666668,0.231006,0.21600553333333336
0.2638723333333333,0.31433966666666663,0.27200579999999996
0.2830078,0.2342066,0.3042074
0.257008,0.3250054666666667,0.09600739999999999
0.24134186666666668,0.23900613333333334,0.4025412666666667
0.14067573333333336,0.3416718,0.168008
0.3574077333333333,0.25767233333333334,0.4073406666666667
0.19767193333333336,0.3239394666666666,0.13587393333333334
0.3407383333333333,0.23934046666666667,0.368675
0.22867106666666667,0.32000660000000003,0.194007
0.32680440000000005,0.23100533333333334,0.3760056
0.218003,0.31073826666666665,0.19400326666666665
0.32200239999999997,0.291004,0.3620025333333333
0.21800126666666667,0.19267166666666666,0.17900280000000002
0.3353354666666667,0.20427226666666665,0.38100433333333333
0.2453386,0.1521408,0.19620613333333334
0.3713378666666667,0.40334273333333326,0.41234000000000004
0.19800513333333333,0.20000733333333331,0.17700926666666666
0.2946734,0.48367279999999996,0.20200906666666668
0.07000946666666667,0.1804074,0.13967226666666666
0.27760840000000003,0.4090082,0.4132074666666667
0.2951400666666667,0.13767500000000002,0.13534026666666668
0.2930062666666667,0.3216744,0.2164740666666667
0.2887385333333333,0.2684714,0.23847233333333331
0.2700051333333333,0.3341385333333333,0.3090054
0.2700048,0.23800473333333333,0.23100366666666666
0.27160253333333334,0.16600320000000002,0.30833546666666667
0.2710674,0.1630032,0.070002
0.26999999999999996,0.2570014,0.2566674666666667
0.26999999999999996,0.283001,0.270001
0.2300002,0.257001,0.2170012
0.26999999999999996,0.283001,0.179001
0.26999999999999996,0.2700008666666667,0.361001
0.27000013333333334,0.30200099999999996,0.179001
0.27633386666666665,0.13033593333333332,0.361001
0.21800100000000003,0.3626682,0.179001
0.32133446666666665,0.268001,0.19000140000000001
0.19280113333333335,0.3626681333333333,0.2024022666666667
0.350668,0.23233593333333336,0.19193533333333335
0.21800086666666668,0.26473606666666666,0.22973433333333335
